,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
25770,1716,1133,4526,104,569,1,43,607,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25771,1567,1133,2397,104,406,1,30,1580,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25772,1400,1133,4526,104,181,1,43,3224,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25773,351,709,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25774,2430,1001,580,108,19,2,257,1053,0,1,0,56,0,0,0,0,89,6,346,307,Normal
25775,2010,1133,2397,105,449,1,30,1201,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25776,8012,1133,4059,107,22,1,55,5083,4,2,88,0,110,0,271,268,0,0,0,0,Anomaly
25777,5131,124,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25778,3384,1001,3459,108,19,2,448,1775,1,2,14,251,14,10,120,0,134,10,517,289,Normal
25779,4950,1001,1620,299,65,1,226,612,0,1,0,0,0,0,0,0,0,0,0,0,Normal
25780,9244,2118,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25781,5529,1133,2397,107,686,1,30,3460,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25782,3018,1001,2463,108,19,2,319,1522,1,2,14,251,14,10,120,0,134,10,517,289,Normal
25783,7277,1002,2,125,1139,1,99,5750,5,4,513,288,411,0,900,927,173,0,338,414,Anomaly
25784,9297,2172,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25785,3634,1001,4135,108,19,2,372,2250,1,2,14,228,14,10,120,0,218,10,479,407,Normal
25786,5417,1018,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25787,5676,1133,4526,107,340,1,43,1324,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25788,2151,1133,3794,105,609,1,26,4586,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25789,264,601,0,107,0,0,219,16,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25790,3376,1001,3433,108,19,2,344,1077,1,2,16,213,16,12,130,0,207,12,450,381,Normal
25791,2396,1001,469,108,19,2,409,1675,1,2,14,295,14,10,120,0,249,10,566,461,Normal
25792,5013,2551,5,106,942,1,248,2212,2,0,0,0,0,0,0,0,0,0,0,0,Normal
25793,338,696,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25794,7778,1133,3437,107,22,1,115,3944,2,5,99,434,121,0,508,556,351,0,632,614,Anomaly
25795,2585,1001,1057,108,19,2,646,1704,1,2,14,251,14,10,120,0,134,10,517,289,Normal
25796,8999,1851,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25797,5601,1133,1383,107,700,1,22,1131,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25798,6818,1133,1565,107,22,1,143,174,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25799,7321,1002,2,125,1168,1,100,5743,0,2,0,0,0,0,0,0,0,0,0,0,Anomaly
25800,3250,1001,3100,108,19,2,326,2091,1,2,10,259,10,6,107,0,253,6,525,478,Normal
25801,863,908,5,106,1509,1,348,3041,3,2,670,0,473,0,990,1009,0,0,0,0,Normal
25802,5134,127,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25803,5842,1133,2397,107,501,1,31,1311,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25804,6276,1002,2,125,868,1,137,3570,0,2,0,0,0,0,0,0,0,0,0,0,Anomaly
25805,1623,1133,868,104,1315,1,44,3479,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25806,9144,2018,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25807,3349,1001,3356,108,19,2,395,3912,1,2,10,125,10,6,107,0,98,6,327,183,Normal
25808,4430,1796,5,106,1368,1,365,4995,2,0,0,0,0,0,0,0,0,0,0,0,Normal
25809,389,747,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25810,2733,1001,1564,108,19,2,595,2199,1,2,14,251,14,10,120,0,134,10,517,289,Normal
25811,4295,1638,5,106,1653,1,245,4688,1,1,18,0,18,14,136,0,0,0,0,0,Normal
25812,548,818,5,106,1279,1,259,4096,3,0,0,0,0,0,0,0,0,0,0,0,Normal
25813,4025,1133,2429,106,448,1,24,2362,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25814,367,725,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25815,8259,1133,4513,107,22,1,64,3608,2,4,90,103,113,0,490,523,138,0,177,227,Anomaly
25816,1492,1133,2704,104,292,1,41,977,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25817,4524,1001,3287,244,65,1,326,1092,0,1,0,0,0,0,0,0,0,0,0,0,Normal
25818,3117,1001,2738,108,19,2,341,4442,1,2,14,251,14,10,120,0,134,10,517,290,Normal
25819,6572,1133,1133,107,22,1,84,3031,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
25820,8656,1483,0,107,0,0,219,4,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25821,9184,2058,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25822,4021,1133,2397,106,442,1,30,3578,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25823,4467,1001,2560,212,65,1,230,5973,30,29,575,642,287,0,397,544,396,0,547,651,Normal
25824,7611,1133,2978,107,22,1,108,5398,6,5,342,430,237,0,491,581,351,0,627,610,Anomaly
25825,3052,1001,2572,108,19,2,376,4790,1,2,12,84,12,8,115,0,57,8,275,108,Normal
25826,1548,1133,3142,104,376,1,23,2908,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25827,1279,1003,1,103,1201,2,330,326,1,0,47,29,44,34,386,0,37,35,399,0,Normal
25828,8613,1440,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25829,3311,1001,3276,108,19,2,233,3915,1,2,14,130,14,10,120,0,88,10,332,154,Normal
25830,4337,1001,2080,169,65,1,584,6053,23,30,767,365,472,0,970,970,67,0,69,77,Normal
25831,8794,1621,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25832,8123,1133,4275,107,22,1,128,4079,2,5,174,443,197,0,634,723,351,0,645,623,Anomaly
25833,9028,1880,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25834,6216,1133,527,107,22,1,74,2484,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
25835,7696,1133,3228,107,22,1,111,264,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25836,4358,1724,5,106,1498,1,408,885,2,0,0,0,0,0,0,0,0,0,0,0,Normal
25837,786,908,5,106,1245,1,322,3681,2,0,0,0,0,0,0,0,0,0,0,0,Normal
25838,7266,1133,2228,107,22,1,100,5713,5,5,183,436,206,0,313,415,351,0,635,617,Anomaly
25839,2787,1001,1752,108,19,2,318,2350,1,2,15,245,15,11,126,0,241,11,504,466,Normal
25840,3644,1001,4169,108,19,2,543,1783,1,2,22,261,22,18,158,0,137,18,528,280,Normal
25841,3158,1001,2841,108,19,2,226,1548,1,2,22,238,22,18,158,0,219,18,495,403,Normal
25842,3889,1133,4526,106,282,1,42,2661,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25843,290,648,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25844,9414,2325,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25845,5824,1133,868,107,76,1,44,1000,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25846,7875,1133,3716,107,22,1,121,826,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25847,1184,993,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25848,4810,1001,1816,283,65,1,588,5837,9,8,221,343,205,0,183,247,217,0,273,214,Normal
25849,5059,44,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25850,3982,1133,211,106,759,1,33,1057,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25851,6406,1133,867,107,22,1,80,1283,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
25852,5050,24,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25853,4607,1001,2997,260,65,1,477,5542,81,98,496,845,387,0,54,279,472,0,1006,1011,Normal
25854,1020,1001,1065,74,65,1,312,621,0,1,0,0,0,0,0,0,0,0,0,0,Normal
25855,960,1001,4250,72,65,1,373,4933,17,17,392,738,283,0,261,401,444,0,875,878,Normal
25856,7098,1133,1996,107,22,1,3,4668,2,5,2,467,2,0,18,14,351,0,698,650,Anomaly
25857,2452,1001,629,108,19,2,453,1629,1,2,34,295,36,30,250,0,255,30,566,445,Normal
25858,6229,1133,557,107,22,1,136,2075,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25859,8279,1133,211,107,615,1,33,2598,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25860,606,901,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25861,2625,1001,1182,108,19,2,365,2299,1,2,13,145,13,9,117,0,66,9,350,129,Normal
25862,9546,2460,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25863,7567,1133,2840,107,22,1,107,4456,2,5,131,434,154,0,572,650,351,0,632,614,Anomaly
25864,8669,1496,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25865,897,1001,3823,72,65,1,356,4793,15,15,392,744,283,0,298,437,471,0,934,1013,Normal
25866,4493,1001,1121,223,65,1,226,5372,12,13,419,629,260,0,388,403,392,0,736,690,Normal
25867,47,379,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25868,5035,9,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25869,1326,1003,1,103,1559,2,663,430,1,0,47,29,44,34,386,0,37,35,399,0,Normal
25870,399,757,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25871,6616,1133,1202,107,22,1,140,3481,2,5,180,435,203,0,640,731,351,0,634,615,Anomaly
25872,7912,1133,3823,107,22,1,123,3630,2,5,172,439,195,0,631,719,351,0,642,620,Anomaly
25873,3147,1001,2816,108,19,2,351,3237,1,2,12,192,12,8,115,0,218,8,417,433,Normal
25874,1915,1133,2704,105,731,1,40,1197,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25875,2105,1133,4529,105,1706,1,28,471,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25876,4273,1001,2191,153,65,1,408,5945,22,20,425,544,253,0,223,276,405,0,473,669,Normal
25877,1051,1001,1785,82,65,1,241,699,0,1,0,0,0,0,0,0,0,0,0,0,Normal
25878,6947,1133,1786,107,22,1,3,3867,2,5,2,467,2,0,18,14,351,0,698,650,Anomaly
25879,7943,1133,3883,107,22,1,124,3293,2,5,191,438,214,0,652,744,351,0,641,619,Anomaly
25880,3963,1133,868,106,385,1,44,2210,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25881,8757,1584,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25882,2306,1001,115,108,19,2,457,4589,1,2,4,196,4,1,83,0,223,1,422,457,Normal
25883,2655,1001,1267,108,19,2,353,4228,1,2,10,134,10,6,107,0,89,6,340,165,Normal
25884,7314,1133,2306,107,22,1,149,373,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25885,1994,1133,2704,105,428,1,41,2591,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25886,5189,182,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25887,207,553,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25888,2859,1001,2007,108,19,2,303,1338,1,2,12,164,12,8,115,0,144,8,377,259,Normal
25889,9258,2132,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25890,1773,1133,0,105,0,0,32,1824,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25891,5231,224,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25892,5459,1062,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25893,3523,1001,3816,108,19,2,356,1479,1,2,12,192,12,8,115,0,218,8,417,433,Normal
25894,8463,1277,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25895,236,573,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25896,9438,2349,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25897,7030,1133,1894,107,22,1,96,5471,7,5,314,439,189,0,404,445,351,0,642,620,Anomaly
25898,6751,1133,1443,107,22,1,3,4494,2,5,2,467,2,0,18,14,351,0,698,650,Anomaly
25899,7282,1002,2,125,1143,1,100,5732,0,2,0,0,0,0,0,0,0,0,0,0,Anomaly
25900,7860,1133,3695,107,22,1,121,5397,5,5,168,439,191,0,300,392,351,0,642,620,Anomaly
25901,2632,1001,1204,108,19,2,330,2109,1,2,12,267,12,8,115,0,172,8,536,330,Normal
25902,2232,47,5,106,1289,1,256,904,2,0,0,0,0,0,0,0,0,0,0,0,Normal
25903,8536,1350,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25904,792,1001,2573,72,65,1,325,5330,6,4,275,18,283,0,398,565,23,0,31,60,Normal
25905,3926,1133,211,106,47,1,33,2319,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25906,4967,1001,1986,309,65,1,424,5335,6,4,275,23,283,0,398,565,31,0,45,69,Normal
25907,3133,1001,2770,108,19,2,371,2013,1,2,10,125,10,6,107,0,98,6,327,183,Normal
25908,7654,1133,3117,107,22,1,109,3732,2,5,136,433,159,0,581,660,351,0,631,613,Anomaly
25909,7222,1133,2173,107,22,1,98,50,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25910,7594,1133,2943,107,22,1,107,5062,3,5,183,436,206,0,463,598,351,0,635,617,Anomaly
25911,4463,1001,1758,211,65,1,463,6057,23,27,739,574,437,0,944,957,328,0,426,576,Normal
25912,6451,1133,936,107,22,1,3,3522,2,5,2,467,2,0,18,14,351,0,698,650,Anomaly
25913,8177,1133,4360,107,22,1,61,3114,2,4,69,103,76,0,403,320,138,0,177,227,Anomaly
25914,1342,1003,1,103,1663,2,363,170,1,0,47,29,44,34,386,0,37,35,399,0,Normal
25915,8848,1683,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25916,2850,1001,1977,108,19,2,632,1715,1,2,34,295,36,30,250,0,255,30,566,445,Normal
25917,7231,1002,2,125,1118,1,98,5798,5,5,514,329,411,0,901,928,128,0,369,316,Anomaly
25918,110,453,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25919,396,754,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25920,7327,1133,2327,107,22,1,99,5116,6,5,523,431,223,0,858,391,351,0,628,611,Anomaly
25921,2397,1001,472,108,19,2,346,1647,1,2,10,134,10,6,107,0,89,6,340,165,Normal
25922,8822,1657,0,107,0,0,219,13,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25923,4791,1001,705,279,65,1,260,5630,55,62,639,800,361,0,281,518,458,0,870,938,Normal
25924,1711,1133,1383,104,92,1,22,1151,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25925,5391,831,0,107,0,0,219,12,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25926,934,1001,4024,72,65,1,366,5185,22,26,392,761,283,0,192,332,444,0,931,900,Normal
25927,8838,1673,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25928,3072,1001,2632,108,19,2,234,1534,1,2,16,213,16,12,130,0,207,12,450,381,Normal
25929,8131,1133,4287,107,22,1,60,2593,2,4,126,103,149,0,565,639,138,0,177,227,Anomaly
25930,5300,293,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25931,8333,1142,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25932,2332,1001,208,108,19,2,404,2701,1,2,12,192,12,8,115,0,218,8,417,433,Normal
25933,7443,1133,2520,107,22,1,101,617,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25934,4725,1001,547,271,65,1,211,5821,9,13,218,667,59,0,180,79,392,0,804,756,Normal
25935,3940,1133,2397,106,51,1,30,1297,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25936,794,908,5,106,1268,1,326,434,3,2,638,0,454,0,983,983,0,0,0,0,Normal
25937,6039,1133,221,107,22,1,133,1811,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25938,757,1001,2301,72,65,1,297,5232,6,4,275,18,283,0,398,565,23,0,31,60,Normal
25939,8777,1604,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25940,1616,1133,211,104,18,1,34,1237,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25941,8904,1749,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25942,8510,1324,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25943,2968,1001,2353,108,19,2,282,1437,1,2,27,312,27,23,187,0,198,23,597,387,Normal
25944,3856,1133,868,106,242,1,45,3283,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25945,6328,1133,741,107,22,1,78,3576,2,4,86,103,109,0,472,477,138,0,177,227,Anomaly
25946,713,908,5,106,1010,1,257,3513,2,0,0,0,0,0,0,0,0,0,0,0,Normal
25947,1423,1133,2397,104,210,1,30,2284,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25948,5702,1133,2397,107,743,1,31,1280,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25949,2002,1133,4529,105,442,1,28,718,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25950,4528,1001,2635,247,736,1,438,5499,4,1,0,0,0,0,0,0,0,0,0,0,Normal
25951,7277,1133,2250,107,22,1,3,4173,2,5,2,467,2,0,18,14,351,0,698,650,Anomaly
25952,9540,2454,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25953,3758,1111,5,106,1015,1,220,1050,2,0,11,0,11,0,49,37,0,0,0,0,Normal
25954,9558,2472,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25955,4904,1001,1103,295,65,1,404,5409,25,23,646,601,318,0,573,671,371,0,542,594,Normal
25956,6386,1133,839,107,22,1,0,5434,121,126,801,73,186,0,543,222,110,0,4,8,Anomaly
25957,981,908,5,106,1670,1,380,2329,4,3,736,0,475,0,1000,1015,0,0,0,0,Normal
25958,8602,1417,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25959,3767,1126,2,106,1657,1,328,4704,1,0,0,0,0,0,0,0,0,0,0,0,Normal
25960,4953,1001,3316,301,65,1,378,556,0,1,0,0,0,0,0,0,0,0,0,0,Normal
25961,3040,1001,2543,108,19,2,329,4601,1,2,15,330,15,11,126,0,247,11,653,492,Normal
25962,8288,1133,211,107,629,1,33,1304,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25963,7887,1133,3762,107,22,1,121,3775,2,5,110,435,133,0,533,586,351,0,634,615,Anomaly
25964,6868,1133,1650,107,22,1,144,3057,2,5,207,438,231,0,672,758,351,0,641,619,Anomaly
25965,7791,1133,3477,107,22,1,115,4541,2,5,176,430,199,0,636,725,351,0,627,610,Anomaly
25966,8485,1299,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25967,7142,1002,2,125,1089,1,158,1524,0,3,0,0,0,0,0,0,0,0,0,0,Anomaly
25968,7135,1133,2048,107,22,1,147,55,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25969,7998,1133,4027,107,22,1,125,4299,2,5,168,431,191,0,624,714,351,0,628,611,Anomaly
25970,2853,1001,1986,108,19,2,260,1790,1,2,13,231,13,9,117,0,117,9,484,256,Normal
25971,2697,1001,1417,108,19,2,413,1467,1,2,30,293,30,26,201,0,160,26,565,306,Normal
25972,7399,1133,2458,107,22,1,100,3804,2,5,163,437,186,0,619,706,351,0,636,618,Anomaly
25973,5984,1133,125,107,22,1,131,34,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25974,1361,1133,3794,104,127,1,25,601,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25975,6824,1133,1578,107,22,1,144,1610,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25976,6540,1133,1082,107,22,1,140,3686,2,5,198,444,221,0,659,749,351,0,646,624,Anomaly
25977,4903,1001,1026,295,65,1,400,5374,24,22,645,598,317,0,593,678,428,0,553,704,Normal
25978,9517,2431,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25979,8300,1133,2397,107,112,1,31,1212,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25980,3515,1001,3801,108,19,2,437,1708,1,2,13,289,13,9,117,0,174,9,561,360,Normal
25981,8762,1589,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25982,7182,1133,2117,107,22,1,97,5139,4,5,176,439,199,0,378,487,351,0,642,620,Anomaly
25983,1369,1133,2996,104,132,1,23,3541,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25984,7010,1002,2,125,1034,1,97,5717,5,3,505,79,411,0,893,920,150,0,206,303,Anomaly
25985,3261,1001,3143,108,19,2,339,4486,1,2,14,228,14,10,120,0,218,10,479,407,Normal
25986,4008,1133,3794,106,424,1,26,1412,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25987,7713,1133,3272,107,22,1,112,322,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25988,6861,1133,1640,107,22,1,144,156,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25989,5633,1133,211,107,720,1,33,1267,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25990,5374,624,0,107,0,0,219,3,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25991,7333,1133,2341,107,22,1,150,2883,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
25992,9159,2033,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25993,1523,1133,4529,104,343,1,28,2058,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25994,3016,1001,2459,108,19,2,460,3455,1,2,13,297,13,9,117,0,189,9,569,379,Normal
25995,142,492,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25996,6280,1133,652,107,22,1,76,1656,2,4,80,103,102,0,454,429,138,0,177,227,Anomaly
25997,8618,1445,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25998,9428,2339,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
25999,6997,1133,1852,107,22,1,145,69,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26000,2264,1001,1649,36,65,1,264,4735,10,9,265,527,73,0,225,142,342,0,711,639,Normal
26001,8869,1704,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26002,7127,1133,2036,107,22,1,155,4325,11,13,749,25,411,0,982,887,24,0,10,29,Anomaly
26003,6941,1133,1772,107,22,1,145,101,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26004,2006,1133,4529,105,447,1,28,509,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26005,3710,1001,4402,108,19,2,362,2541,1,2,18,183,18,14,136,0,177,14,405,318,Normal
26006,1809,1133,1383,105,696,1,21,656,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26007,8428,1241,0,107,0,0,219,3,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26008,5150,143,0,107,0,0,219,15,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26009,679,1001,519,72,65,1,408,5101,106,133,392,858,283,0,10,66,506,0,977,1028,Normal
26010,8465,1279,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26011,5310,303,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26012,5122,115,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26013,8119,1133,4272,107,22,1,60,3342,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26014,9138,2012,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26015,8973,1825,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26016,1347,1003,1,103,1681,2,514,241,1,0,47,29,44,34,386,0,37,35,399,0,Normal
26017,8520,1334,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26018,3687,1001,4300,108,19,2,572,1952,1,2,22,261,22,18,158,0,137,18,528,280,Normal
26019,7440,1133,2512,107,22,1,151,32,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26020,9320,2226,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26021,574,869,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26022,2443,1001,613,108,19,2,359,1799,1,2,13,269,13,9,117,0,173,9,538,330,Normal
26023,9112,1986,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26024,2868,1001,2038,108,19,2,387,2358,1,2,11,212,11,7,111,0,206,7,449,384,Normal
26025,7281,1133,2253,107,22,1,98,292,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26026,6757,1133,1451,107,22,1,142,3739,2,5,161,433,184,0,617,703,351,0,631,613,Anomaly
26027,3518,1001,3805,108,19,2,238,1711,1,2,31,252,31,27,207,0,127,27,518,250,Normal
26028,6810,1133,1549,107,22,1,143,72,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26029,1143,952,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26030,2488,1001,729,108,19,2,329,2403,1,2,10,110,10,6,107,0,94,6,305,191,Normal
26031,4752,1001,1817,273,65,1,171,5906,6,4,59,19,26,0,76,40,10,0,33,19,Normal
26032,4147,1133,868,106,578,1,44,979,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26033,7769,1133,3415,107,22,1,115,2249,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26034,5225,218,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26035,9092,1966,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26036,2964,1001,2340,108,19,2,268,1051,1,2,12,164,12,8,115,0,144,8,377,259,Normal
26037,9079,1953,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26038,1762,1133,456,104,645,1,24,1447,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26039,9223,2097,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26040,4091,1133,2704,106,79,1,41,2658,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
